DATAFLOW,LAST UPDATE,freq,unit,s_adj,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2019-Q3,-2352.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2019-Q4,-2533.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2020-Q1,-8713.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2020-Q2,-13906.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2020-Q3,-8678.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2020-Q4,-10601.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2021-Q1,-7452.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2021-Q2,-7188.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2021-Q3,-8308.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2021-Q4,-4386.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2022-Q1,-2709.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2022-Q2,-5672.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2022-Q3,-6508.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2022-Q4,-4992.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2023-Q1,-7322.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2023-Q2,-5797.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2023-Q3,-5284.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2023-Q4,-6315.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2024-Q1,-5237.8,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2024-Q2,-7112.8,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2024-Q3,-6681.8,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2024-Q4,-8023.2,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2025-Q1,-7433.6,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2025-Q2,-7789.3,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2025-Q3,-8780.7,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Belgium,2025-Q4,-9216.3,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2017-Q3,406.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2017-Q4,260.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2018-Q1,291.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2018-Q2,389.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2018-Q3,61.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2018-Q4,234.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2019-Q1,407.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2019-Q2,322.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2019-Q3,282.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2019-Q4,269.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2020-Q1,61.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2020-Q2,-646.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2020-Q3,-229.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2020-Q4,-1375.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2021-Q1,-218.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2021-Q2,-233.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2021-Q3,73.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2021-Q4,-2140.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2022-Q1,-537.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2022-Q2,-659.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2022-Q3,-1092.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2022-Q4,-252.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2023-Q1,-490.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2023-Q2,-895.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2023-Q3,-1029.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2023-Q4,400.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2024-Q1,-1077.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2024-Q2,-797.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2024-Q3,-1656.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2024-Q4,127.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2025-Q1,-970.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2025-Q2,-1480.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2025-Q3,-1037.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Bulgaria,2025-Q4,-666.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2017-Q3,111.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2017-Q4,173.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2018-Q1,276.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2018-Q2,336.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2018-Q3,-1482.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2018-Q4,135.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2019-Q1,-60.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2019-Q2,394.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2019-Q3,64.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2019-Q4,-157.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2020-Q1,153.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2020-Q2,-534.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2020-Q3,-393.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2020-Q4,-472.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2021-Q1,-226.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2021-Q2,-314.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2021-Q3,-67.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2021-Q4,200.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2022-Q1,139.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2022-Q2,5.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2022-Q3,342.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2022-Q4,309.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2023-Q1,-70.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2023-Q2,55.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2023-Q3,407.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2023-Q4,160.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2024-Q1,400.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2024-Q2,272.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2024-Q3,415.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2024-Q4,350.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2025-Q1,451.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2025-Q2,165.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2025-Q3,253.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Cyprus,2025-Q4,371.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2017-Q3,745.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2017-Q4,887.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2018-Q1,610.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2018-Q2,683.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2018-Q3,56.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2018-Q4,526.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2019-Q1,581.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2019-Q2,265.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2019-Q3,-90.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2019-Q4,-114.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2020-Q1,-1468.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Million euro,Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Czechia,2020-Q2,-4560.2,,
